DATAFLOW,LAST UPDATE,freq,unit,wstatus,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2023,8.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2024,8.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2000,54.2,d,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2001,54.4,d,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2002,53.2,d,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2003,49.9,d,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2004,42.1,d,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2005,33.0,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2006,32.2,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2007,30.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2008,27.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2009,25.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2010,21.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2011,18.8,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2012,18.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2013,17.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2014,17.0,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2015,16.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2016,15.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2017,14.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2018,14.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2019,14.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2020,13.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2021,10.9,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2022,10.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2023,10.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2024,9.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2000,15.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2001,15.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2002,15.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2003,14.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2004,14.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2005,14.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2006,12.9,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2007,11.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2008,11.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2009,11.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2010,10.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2011,9.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2012,8.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2013,9.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2014,8.7,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2015,8.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2016,8.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2017,7.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2018,7.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2019,7.5,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2020,7.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2021,5.1,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2022,5.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2023,6.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2024,7.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2006,17.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2007,18.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2008,17.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2009,17.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2010,17.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2011,16.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2012,14.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2013,13.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2014,11.7,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2015,10.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2016,10.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2017,10.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2018,9.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2019,9.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2020,9.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2021,12.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2022,13.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2023,12.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2024,13.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2001,7.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2002,7.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2003,6.0,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2004,5.6,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2005,5.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2006,5.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2007,5.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2008,5.0,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2009,5.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2010,5.4,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2011,5.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2012,5.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2013,5.6,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2014,5.4,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2015,5.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2016,5.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2017,5.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2018,4.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2019,5.1,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2020,5.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2021,5.8,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2022,4.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2023,3.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2024,4.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2000,43.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2001,44.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2002,45.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2003,41.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2004,39.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2005,38.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2006,38.5,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2007,36.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2008,34.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2009,30.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2010,28.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2011,22.8,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2012,20.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2013,18.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2014,17.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2015,13.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2016,13.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2017,12.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2018,11.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2019,10.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2020,9.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2021,6.4,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2022,6.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2023,8.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2024,6.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2000,22.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2001,21.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2002,23.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2003,22.5,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2004,22.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2005,19.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2006,17.9,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2007,17.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2008,15.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2009,16.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2010,19.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2011,18.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2012,17.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2013,17.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2014,18.1,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2015,19.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2016,18.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2017,18.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2018,16.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2019,15.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2020,15.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2021,15.3,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2022,15.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2023,16.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2024,16.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2010,8.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2011,8.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2012,8.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2013,8.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2014,8.4,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2015,7.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2016,7.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2017,6.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2018,6.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2019,6.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2020,5.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2021,7.7,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2022,5.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2023,5.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2024,6.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2000,7.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2001,10.2,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2002,10.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2003,9.2,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2004,9.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2005,10.8,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2006,8.6,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2007,8.0,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2008,7.9,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2009,7.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2010,6.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2011,6.6,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2012,7.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2013,7.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2014,6.7,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2015,7.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2016,7.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2017,7.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2018,7.5,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2019,6.5,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2020,7.7,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2021,8.4,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2022,8.8,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2023,7.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2024,7.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2001,6.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2002,5.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2003,4.6,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2004,4.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2005,4.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2006,5.6,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2007,4.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2008,5.1,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2009,5.3,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2010,5.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2011,4.2,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2012,4.4,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2013,3.9,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2014,4.4,b,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2015,5.0,,
ESTAT:SDG_04_10(1.0),11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2016,4.9,,
