,last_update,freq,unit,wstatus,age,sex,geo,time_period,obs_value
811,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2011,5.1
812,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2012,5.3
813,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2013,6.4
814,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2014,6.7
815,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2015,6.9
816,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2016,7.4
817,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2017,9.3
818,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2018,8.6
819,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2019,8.3
820,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2020,7.6
821,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2021,7.8
822,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2022,7.4
823,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2023,6.4
824,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2024,7.5
825,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2006,48.8
826,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2007,46.9
827,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2008,45.5
828,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2009,44.3
829,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2010,43.1
830,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2011,41.9
831,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2012,39.6
832,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2013,37.5
833,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2014,38.3
834,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2015,36.4
835,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2016,34.3
836,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2017,32.5
837,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2018,31.0
838,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2019,28.7
839,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2020,26.7
840,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2021,23.1
841,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2022,21.2
842,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2023,19.5
843,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Türkiye,2024,18.7
844,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2000,18.2
845,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2001,17.8
846,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2002,17.6
847,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2003,12.1
848,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2004,
849,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2005,12.0
850,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2006,11.2
851,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2007,16.6
852,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2008,16.9
853,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2009,15.7
854,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2010,14.8
855,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2011,14.9
856,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2012,13.4
857,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2013,12.4
858,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2014,11.8
859,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2015,10.8
860,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2016,11.2
861,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2017,10.6
862,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2018,10.7
863,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,United Kingdom,2019,10.9
